Date,Close,High,Low,Open,Volume
2015-01-02,14.050798416137695,14.15284416143921,13.878107574265684,14.121445009902143,48951100
2015-01-05,13.642618179321289,13.980151566189765,13.571973084045348,13.964453487902846,105605500
2015-01-06,13.23443603515625,13.689713117766226,13.171639247802926,13.674013546629517,144912400
2015-01-07,13.297235488891602,13.485625888727904,13.242288476088572,13.454226740158282,104603800
2015-01-08,13.57197380065918,13.611221244239665,13.422830820104133,13.469928051839515,73388500
2015-01-09,13.328630447387695,13.642614383678419,13.305082587911832,13.642614383678419,84144600
2015-01-12,13.09314250946045,13.367879007608273,13.07744293877921,13.360029222267654,92762500
2015-01-13,12.912605285644531,13.257986947007053,12.81055954695581,13.203039932571826,100845400
2015-01-14,12.59076976776123,12.732061429622274,12.378830029179191,12.5593706225519,164779800
2015-01-15,11.931400299072266,12.370978539726094,11.892152121560844,12.237535185345292,193241300
2015-01-16,12.072696685791016,12.088395511859964,11.750862891109868,11.900005107451037,149802000
2015-01-20,11.978501319885254,12.268936709862414,11.931403345128214,12.237538309556692,123402800
2015-01-21,12.096240997314453,12.221834555587943,11.892151090821704,11.99419604406808,101054200
2015-01-22,12.630017280578613,12.708513646896172,12.111943358953853,12.206138549376826,183042100
2015-01-23,12.347431182861328,12.70851387554104,12.347431182861328,12.59077007254315,103376900
2015-01-26,12.441625595092773,12.504422382123161,12.323881057963234,12.339580629019206,69969300
2015-01-27,12.268935203552246,12.39452878935547,12.151190655414108,12.206138410650635,86184200
2015-01-28,11.931400299072266,12.347429184061207,11.915701477225731,12.339580147436301,105359800
2015-01-29,12.11194133758545,12.15903855063844,11.931400024624434,12.01774616288276,76095800
2015-01-30,11.892156600952148,12.143344582481616,11.892156600952148,11.954953409185263,99844600
2015-02-02,12.135489463806152,12.159038069400626,11.86860277174652,11.986347296912244,101586700
2015-02-03,12.47302532196045,12.504423718832097,12.253235795262086,12.261085581629205,105159400
2015-02-04,12.39452838897705,12.55937015216813,12.363129993540502,12.39452838897705,83848100
2015-02-05,12.535822868347168,12.630018064617534,12.48087510907513,12.543671906588708,92264700
2015-02-06,12.944001197814941,13.148091150561523,12.73206145874807,12.794858252116738,160832300
2015-02-09,12.834105491638184,12.951849276531597,12.755609135978089,12.834105491638184,95532900
2015-02-10,12.889054298400879,13.046047031730392,12.834107290893648,12.998948313415339,100322800
2015-02-11,12.841958045959473,12.912604631567321,12.724212738483875,12.818408685025599,99924400
2015-02-12,13.085296630859375,13.132393859770952,12.849808989107578,12.881206642650657,116394100
2015-02-13,13.038200378417969,13.179493572928488,12.983253357706996,13.132394843295632,93632700
2015-02-17,13.053895950317383,13.093144884138985,12.849807483220001,12.967551290297333,93350600
2015-02-18,12.794856071472168,12.998945989435429,12.747758858770922,12.991096204452989,84057400
2015-02-19,12.724211692810059,12.857655066081438,12.622167464870135,12.724211692810059,83604300
2015-02-20,12.85765552520752,12.896904458273356,12.56722090648887,12.669265138072628,89763600
2015-02-23,12.716362953186035,12.8105573914562,12.637866589831829,12.8105573914562,87623700
2015-02-24,12.85765552520752,12.991098903243946,12.75561129362376,12.771310866850095,74109600
2015-02-25,12.944001197814941,12.95185098413523,12.810557824757318,12.849806756358767,57201000
2015-02-26,12.59076976776123,12.904753733886299,12.48087425672222,12.889054161281633,161100700
2015-02-27,12.410228729248047,12.465175737514299,12.26108578024416,12.386679369765217,130448200
2015-03-02,12.567219734191895,12.58291930595374,12.339581183822629,12.394528187795519,71402400
2015-03-03,12.59076976776123,12.677114422699594,12.527972225939392,12.582919981458899,65689800
2015-03-04,12.472654342651367,12.582891967553275,12.409661199582422,12.567144057254787,78441600
2015-03-05,12.59864330291748,12.622266299785565,12.401789501309395,12.535650146477906,69510000
2015-03-06,12.771875381469727,13.086842696956412,12.598644559452424,12.598644559452424,163207200
2015-03-09,12.732503890991211,12.858490203305415,12.693133731596262,12.842741538797311,72912700
2015-03-10,12.433284759521484,12.701005270497697,12.433284759521484,12.630139291167724,85633600
2015-03-11,12.685259819030762,12.72462997972826,12.496279593369437,12.535650505004616,85910100
2015-03-12,12.669509887695312,12.763998864675365,12.519900588622484,12.638012560785155,126376300
2015-03-13,12.669509887695312,12.716754376185339,12.551397164595036,12.661635555967772,88581900
2015-03-16,12.701008796691895,12.771876297572042,12.480533462287502,12.685261631288421,63406500
2015-03-17,12.669509887695312,12.693132882877931,12.567145828050116,12.653761224240233,67315000
2015-03-18,12.582891464233398,12.677381925994666,12.527772653987215,12.60651445514245,86387600
2015-03-19,12.291552543640137,12.5750225318016,12.291552543640137,12.567148198588727,109169200
2015-03-20,12.472654342651367,12.543521816338307,12.315171484979002,12.362415966811962,99867700
2015-03-23,12.378168106079102,12.504154427616768,12.378168106079102,12.45690918157129,73773500
2015-03-24,12.291552543640137,12.441161870933742,12.291552543640137,12.386042289381376,77011000
2015-03-25,12.134068489074707,12.323047962724678,12.126194156604873,12.307300048722684,88541500
2015-03-26,12.14194393157959,12.236433677042971,12.015957604295082,12.118321682948181,76741500
2015-03-27,12.055326461791992,12.197060680328043,12.023829885346467,12.18918634848226,73140800
