Date,Close,High,Low,Open,Volume
2015-01-02,94.66506958007812,95.82377819510884,94.20526256951408,95.41915279675924,31314600
2015-01-05,93.2764663696289,94.36161138048092,93.00977741603567,94.25125515330805,36521300
2015-01-06,92.02574920654297,93.57070061278364,91.61192581862517,93.41436795655659,66205500
2015-01-07,93.21206665039062,93.43277202468944,92.41200002142352,92.6327124118197,37577400
2015-01-08,94.99613952636719,95.18005954029539,93.90179650002764,94.00295461251778,40212600
2015-01-09,94.37079620361328,95.31799755120079,93.81902216151326,95.29041025231547,41410100
2015-01-12,93.38682556152344,94.65589064185279,93.1477239031079,94.55473251775774,34129800
2015-01-13,93.35922241210938,95.29041767774962,92.60513911405614,94.29723274389445,56162300
2015-01-14,92.84423828125,93.32244154013907,92.02578229717705,92.42121663906276,51354200
2015-01-15,91.63955688476562,93.42360367060867,91.52920065442602,93.27646904625544,51005400
2015-01-16,92.7154769897461,92.83502427594414,91.37284148160073,91.51997606337544,35362200
2015-01-20,93.45116424560547,93.69025880085628,92.2280761113648,93.27643536468621,30964100
2015-01-21,93.92935943603516,94.37077717750117,92.84421479669888,93.17527634877415,40128800
2015-01-22,95.66744232177734,95.76860042203354,93.46956544547983,94.29721944025876,40887200
2015-01-23,95.87895965576172,96.1732358614136,95.38236724320576,95.65824723944918,34783000
2015-01-26,95.7685775756836,95.94330643737007,95.2811833995016,95.7685775756836,19960900
2015-01-27,93.28565216064453,94.31561541388797,92.97297973298245,94.2604408156352,45253200
2015-01-28,92.80744934082031,94.88577908293179,92.78906014668591,94.78462097494638,43591700
2015-01-29,93.6994857788086,93.87421471357285,91.9246301773639,92.73388810872085,46539700
2015-01-30,92.97297668457031,94.33400853100001,92.8442312821362,93.61671071283907,42927600
2015-02-02,93.7822494506836,93.86501135234941,91.73150691085615,93.18449887962366,43624700
2015-02-03,94.6834487915039,94.7478214855525,93.5063440911308,94.12248373646712,30750400
2015-02-04,94.60067749023438,95.2260151770785,94.08568897300604,94.29720324159751,34073200
2015-02-05,95.41914367675781,95.48351637144022,94.60068783746829,94.83978240851864,23605500
2015-02-06,94.83979034423828,95.79618975675898,94.49953765077386,95.56628625421357,34169300
2015-02-09,94.53631591796875,94.98692478444052,94.30641243277535,94.4719432227585,22604700
2015-02-10,96.00768280029297,96.1364281719132,94.91334012542447,95.06048170218847,23686500
2015-02-11,96.35713958740234,96.57784495034693,95.93411805171812,96.11803801815579,20303600
2015-02-12,97.47904205322266,97.51582743932508,96.83531533666768,96.98244986498239,22520300
2015-02-13,98.3159408569336,98.33433005073877,97.5710487100045,97.75497572854802,29030200
2015-02-17,98.40792083740234,98.47229355293724,98.06766104608946,98.3159608175096,17675300
2015-02-18,98.54582214355469,98.60099672862535,98.15957899976974,98.2883243756658,15149600
2015-02-19,99.033203125,99.09757580434864,98.4538419947664,98.48142928361642,19828100
2015-02-20,99.69538879394531,99.7505634063301,98.65622015336326,98.96889266111104,28336700
2015-02-23,99.7964859008789,99.82408020823738,99.41944789347073,99.64015323966323,17868000
2015-02-24,99.87006378173828,99.98961807382712,99.36428036845238,99.66774760998514,19745000
2015-02-25,99.62179565429688,100.1091899974677,99.40108322199038,99.72295376507935,19472300
2015-02-26,100.12759399414062,100.18277561842419,99.44708143417434,99.72296850729296,22255500
2015-02-27,99.6861572265625,100.1551623227111,99.52982453321226,100.09078260840441,27757600
2015-03-02,100.5873794555664,100.62416485847145,99.86088353441286,99.87927974391448,22988600
2015-03-03,100.11835479736328,100.38504363560929,99.48381904374013,100.28388555847818,20788900
2015-03-04,99.73213195800781,99.93444815341128,99.1895630849692,99.78731356699825,21007400
2015-03-05,99.90689086914062,100.21036525340998,99.49306726593686,99.9896597994413,15381000
2015-03-06,98.77571868896484,99.97121238376299,98.52741904133316,99.77809433343629,30990400
2015-03-09,99.06080627441406,99.30909892991399,98.57341205043856,98.9780373785161,26237100
2015-03-10,97.22161102294922,98.38032683984514,97.22161102294922,98.35273252126485,34234500
2015-03-11,96.66064453125,97.4882986751507,96.62385912306561,97.36874434452665,25459700
2015-03-12,97.29517364501953,97.40552284564858,96.52269416012261,96.58706686585579,21473200
2015-03-13,96.87216186523438,97.58946687477987,96.26522010774195,97.20322355699386,42021100
2015-03-16,98.122802734375,98.15958813321046,97.12962503020718,97.23078312298036,25674100
2015-03-17,98.2791519165039,98.43548461456626,97.62622681039224,97.85613031322444,19603800
2015-03-18,99.24472045898438,99.69533627641893,97.50665092344128,98.01244132419576,40622200
2015-03-19,99.39189910888672,99.66777914448542,99.19878097913788,99.34591559490401,31314000
