Date,Close,High,Low,Open,Volume
2015-01-02,169.68785095214844,170.8855799305739,168.6553346631324,170.47257341496748,121465900
2015-01-05,166.62330627441406,168.81223519552856,166.31768556571836,168.64703515309722,169632600
2015-01-06,165.05392456054688,167.44935723130908,164.26094653071848,166.9289650053605,209151400
2015-01-07,167.11070251464844,167.44937089898684,165.92950987204858,166.37555138501293,125346700
2015-01-08,170.07606506347656,170.2908365016817,168.49838987366132,168.51490105817123,147217800
2015-01-09,168.71311950683594,170.50556582461752,168.10186547890984,170.48904203900992,158567300
2015-01-12,167.3915557861328,169.00229147312052,166.78856973022198,168.84534696175578,144396100
2015-01-13,166.9207763671875,169.72921666658607,165.62392938041904,168.60583802603398,214553300
2015-01-14,165.91297912597656,166.11122679229365,164.0214148168744,164.91349780540452,192991100
2015-01-15,164.3931427001953,166.86291398308043,164.277501361906,166.54903755284403,176613900
2015-01-16,166.54901123046875,166.70595572276284,164.0048895862307,164.18661346110187,211879600
2015-01-20,166.90415954589844,167.4493310684787,165.34299571593226,167.1850008985163,130991100
2015-01-21,167.74671936035156,168.22580840656576,165.97905206760984,166.4416173249317,122942700
2015-01-22,170.24131774902344,170.3734702759483,167.12724459882256,168.49842947284804,174356000
2015-01-23,169.30784606933594,170.241244574568,169.17568099525872,169.98517001706017,117516800
2015-01-26,169.70436096191406,169.79522289212784,168.3827477816635,169.0931194349828,92009700
2015-01-27,167.4658660888672,168.60575536241527,166.63985315825929,167.655845533799,134044600
2015-01-28,165.31822204589844,168.74617055474414,165.12824260715124,168.64705303956416,168514300
2015-01-29,166.8463897705078,167.1024518135914,164.1122758358799,165.51650818201227,173585400
2015-01-30,164.74832153320312,166.99507832706456,164.48400387719852,165.67346483912053,197729700
2015-02-02,166.7885284423828,166.87939036836673,163.43491798072392,165.24388830461308,163107000
2015-02-03,169.2004852294922,169.20875342530874,167.30892116918625,167.68062446617702,124212900
2015-02-04,168.5561981201172,169.64654124823144,168.10188848340294,168.44055681294967,134306700
2015-02-05,170.25778198242188,170.40647086465165,169.14267208350574,169.21701022264207,97953200
2015-02-06,169.7869873046875,171.18295139519486,169.26659504269838,170.62125595934074,125672000
2015-02-09,169.02703857421875,169.86130713891177,168.622287680321,169.1426798861956,87219000
2015-02-10,170.82774353027344,171.08380553916865,169.0683318377307,170.05955750358785,96164200
2015-02-11,170.9268798828125,171.35641021173268,170.01827306097127,170.66256225237188,91087800
2015-02-12,172.5706024169922,172.62842936615894,170.95987988674725,171.7198101932229,97545900
2015-02-13,173.2810516357422,173.33061041212315,172.4385146253815,172.6945893099522,93670400
2015-02-17,173.55361938476562,173.7270876879443,172.71935066023605,172.96714451626255,76968200
2015-02-18,173.5701446533203,173.6444828107608,172.9175872163378,173.18191747029533,80652900
2015-02-19,173.44622802734375,173.80967580969232,172.83498639699363,172.97540711218107,91462500
2015-02-20,174.48696899414062,174.56130712996128,172.41366855501633,173.0331782281016,140896400
2015-02-23,174.4622344970703,174.4622344970703,173.85923585195994,174.23920742827661,74411100
2015-02-24,174.95782470703125,175.15607237940614,174.09050847083483,174.38787367741764,72472300
2015-02-25,174.80914306640625,175.31301152317158,174.4704746962613,174.83392244920137,73061700
2015-02-26,174.60256958007812,174.87515528514623,173.99957123070615,174.7182108545961,72697900
2015-02-27,174.00791931152344,174.7678498363769,173.95836054311377,174.5035195995795,108076000
2015-03-02,175.10650634765625,175.16432070555928,174.05746627296082,174.10702503800874,87491400
2015-03-03,174.3878631591797,175.15606181483415,173.52881517195365,174.67697275512717,110325800
2015-03-04,173.65264892578125,173.8674202974454,172.68621556515376,173.7930695743558,114497200
2015-03-05,173.84268188476562,174.12352324808586,173.338813507535,173.9748343708267,76873000
2015-03-06,171.39772033691406,173.41319434208773,171.067320134475,172.98366399574914,188128000
2015-03-09,172.1080780029297,172.46325756122909,171.4390094552801,171.5959539499552,89818900
2015-03-10,169.31617736816406,170.82778299344065,169.2748741885522,170.74518923817772,157121300
2015-03-11,168.9196319580078,169.7456448282181,168.8370256294043,169.57217657973325,110145700
2015-03-12,171.06732177734375,171.13339173529823,169.4978892907865,169.54744806123233,93993500
2015-03-13,170.0182342529297,171.75285375539067,168.98571814290895,170.79468838429833,162410900
2015-03-16,172.28977966308594,172.380641590183,170.0430234693745,170.74513950639326,136099200
2015-03-17,171.7776336669922,172.15759251056483,170.96813201877035,171.55460667379185,94510400
2015-03-18,173.84268188476562,174.51175032254008,170.67078274412282,171.30681621137117,228808500
2015-03-19,173.04969787597656,173.850931375652,172.66147081514595,173.42966934545456,117917300
2015-03-20,174.57723999023438,175.08335767044954,173.81391724732686,173.99645232282884,177715100
2015-03-23,174.2369842529297,175.1579516761038,174.2369842529297,174.5854567022096,71784500
2015-03-24,173.2580108642578,174.56892610753695,173.1916333255744,174.11260110194763,77805300
2015-03-25,170.71913146972656,173.69776520861421,170.67765658234543,173.46545013430293,159521700
2015-03-26,170.3125,171.22516228305733,169.35833753017545,170.0552950596819,153067200
2015-03-27,170.70252990722656,170.87675986583287,170.00557209213895,170.19641226043072,118939000
2015-03-30,172.78506469726562,173.08375727229875,171.71475702185867,171.7313419103126,96180400
2015-03-31,171.2750244140625,172.66063503633413,171.2169519772045,171.96367717248643,126768700
2015-04-01,170.66929626464844,171.26668130825644,169.6819511881236,171.24179131979093,137303600
2015-04-02,171.28330993652344,171.73134247042432,170.4204146457377,170.60294970108774,86900900
2015-04-06,172.4365997314453,172.95100982101852,170.26278918753715,170.39553160211617,114368200
2015-04-07,171.98025512695312,173.20820786869345,171.94707268970402,172.46148275849654,81236300
2015-04-08,172.56100463867188,173.00074463141883,171.81427969330997,172.20423971106177,89351900
2015-04-09,173.32437133789062,173.55668638726806,171.9055910477799,172.3951111403809,85548900
